sgg_cd,apt_seq,exclu_use_ar,area_status,kapt_code,kapt_area,households,group_id,group_label,group_areas,apt_nm
11200,11200-95,84.767,면적 매칭,A13375903,84.767,255,84.762,85,84.762|84.767,풍림아이원
11200,11200-96,95.54,K-apt 면적정보 없음,,,,95.54,96,95.54,옥수힐
11200,11200-97,61.19,K-apt 면적정보 없음,,,,61.19,61,61.19,삼익
11200,11200-98,59.936,면적 매칭,A13302206,59.936,339,59.936,60,59.936,왕십리풍림아이원
11200,11200-98,84.417,면적 매칭,A13302206,84.417,280,84.417,84,84.417,왕십리풍림아이원
11200,11200-98,114.928,면적 매칭,A13302206,114.928,139,114.928,115,114.928,왕십리풍림아이원
11200,11200-99,198.93,K-apt 면적정보 없음,,,,198.93,199,198.93,레미테지
11200,11200-99,224.09,K-apt 면적정보 없음,,,,224.09,224,224.09,레미테지
11215,11215-1,84.59,면적 매칭,A14381407,84.59,22,84.59,85,84.59|84.92,광나루현대
11215,11215-1,84.92,면적 매칭,A14381407,84.92,358,84.59,85,84.59|84.92,광나루현대
11215,11215-100,55.87,K-apt 면적정보 없음,,,,55.87,56,55.87|55.9,중곡2단지
11215,11215-100,55.9,K-apt 면적정보 없음,,,,55.87,56,55.87|55.9,중곡2단지
11215,11215-101,66.03,K-apt 면적정보 없음,,,,66.03,66,66.03,삼성광장1
11215,11215-101,79.53,K-apt 면적정보 없음,,,,79.53,80,79.53,삼성광장1
11215,11215-103,18.84,K-apt 면적정보 없음,,,,18.84,19,18.84,강변아파트
11215,11215-103,48.78,K-apt 면적정보 없음,,,,48.78,49,48.78,강변아파트
11215,11215-104,64.84,K-apt 면적정보 없음,,,,64.84,65,64.84,명성
11215,11215-104,84.23,K-apt 면적정보 없음,,,,84.23,84,84.23,명성
11215,11215-105,83.69,K-apt 면적정보 없음,,,,83.69,84,83.69,퓨전빌
11215,11215-106,132.0263,면적 매칭,A14320002,132.0263,76,132.0263,132,132.0263,아크로리버
11215,11215-106,150.6416,면적 매칭,A14320002,150.6416,112,150.6416,151,150.6416,아크로리버
11215,11215-106,164.7228,면적 매칭,A14320002,164.7228,32,164.7228,165,164.7228,아크로리버
11215,11215-108,78.56,K-apt 면적정보 없음,,,,78.56,79,78.56|78.96,대보아파트(798-3)
11215,11215-108,78.96,K-apt 면적정보 없음,,,,78.56,79,78.56|78.96,대보아파트(798-3)
11215,11215-109,57.36,K-apt 면적정보 없음,,,,57.36,57,57.36,한강이레
11215,11215-109,82.6,K-apt 면적정보 없음,,,,82.6,83,82.6,한강이레
11215,11215-11,162.41,면적 매칭,A14380211,162.41,144,162.41,162,162.41,워커힐
11215,11215-11,166.91,면적 매칭,A14380211,166.91,106,166.9,167,166.9|166.91|166.92,워커힐
11215,11215-11,196,면적 매칭,A14380211,196,180,196,196,196,워커힐
11215,11215-11,226.44,면적 매칭,A14380211,226.44,1,226.44,226,226.44|226.45|226.54,워커힐
11215,11215-11,226.45,면적 매칭,A14380211,226.45,141,226.44,226,226.44|226.45|226.54,워커힐
11215,11215-110,71.18,K-apt 면적정보 없음,,,,71.18,71,71.18,그린
11215,11215-110,75.32,K-apt 면적정보 없음,,,,75.32,75,75.32,그린
11215,11215-111,59.87,면적 매칭,A14319302,59.87,72,59.87,60,59.87,우방리버파크
11215,11215-111,84.96,면적 매칭,A14319302,84.96,67,84.96,85,84.96|84.99,우방리버파크
11215,11215-111,84.99,면적 매칭,A14319302,84.99,75,84.96,85,84.96|84.99,우방리버파크
11215,11215-112,59.94,K-apt 면적정보 없음,,,,59.94,60,59.94,현대8(803동)
11215,11215-112,84.95,K-apt 면적정보 없음,,,,84.95,85,84.95,현대8(803동)
11215,11215-113,92.51,K-apt 면적정보 없음,,,,92.51,93,92.51,선화아파트
11215,11215-113,94.37,K-apt 면적정보 없음,,,,94.37,94,94.37,선화아파트
11215,11215-114,76.5,K-apt 면적정보 없음,,,,76.5,77,76.5,우신
11215,11215-116,76.95,K-apt 면적정보 없음,,,,76.95,77,76.95,삼보드림
11215,11215-116,84.78,K-apt 면적정보 없음,,,,84.78,85,84.78,삼보드림
11215,11215-118,80.86,K-apt 면적정보 없음,,,,80.86,81,80.86,우남위시빌
11215,11215-119,42.74,K-apt 면적정보 없음,,,,42.74,43,42.74,삼보글로벌101동
11215,11215-119,70.88,K-apt 면적정보 없음,,,,70.88,71,70.88,삼보글로벌101동
11215,11215-120,73.1,K-apt 면적정보 없음,,,,73.1,73,73.1,성원쌍떼빌
11215,11215-120,81.45,K-apt 면적정보 없음,,,,81.45,81,81.45,성원쌍떼빌
11215,11215-122,84.3,K-apt 면적정보 없음,,,,84.3,84,84.3,그린트리
11215,11215-123,84.84,K-apt 면적정보 없음,,,,84.84,85,84.84,삼성로얄
11215,11215-124,84.67,K-apt 면적정보 없음,,,,84.67,85,84.67,예다움
11215,11215-125,89.4,K-apt 면적정보 없음,,,,89.4,89,89.4,대광그린
11215,11215-126,82.3,K-apt 면적정보 없음,,,,82.3,82,82.3|83.26,두리
11215,11215-126,83.26,K-apt 면적정보 없음,,,,82.3,82,82.3|83.26,두리
11215,11215-129,82.51,K-apt 면적정보 없음,,,,82.51,83,82.51,대영(1동)
11215,11215-130,143.86,면적 매칭,A14375303,143.86,77,143.86,144,143.86,현대홈타운12차
11215,11215-130,147.23,면적 매칭,A14375303,147.23,42,147.23,147,147.23,현대홈타운12차
11215,11215-131,123.39,K-apt 면적정보 없음,,,,123.39,123,123.39,한강로얄
11215,11215-132,115.24,K-apt 면적정보 없음,,,,115.24,115,115.24,진넥스빌
11215,11215-134,84.24,K-apt 면적정보 없음,,,,84.24,84,84.24,스카이빌1차
11215,11215-135,62.32,K-apt 면적정보 없음,,,,62.32,62,62.32,노블스카이
11215,11215-136,49.53,K-apt 면적정보 없음,,,,49.53,50,49.53,스카이빌2차
11215,11215-136,71.62,K-apt 면적정보 없음,,,,71.62,72,71.62,스카이빌2차
11215,11215-139,83.72,K-apt 면적정보 없음,,,,83.72,84,83.72,신덕하이빌
11215,11215-14,59.95,면적 매칭,A14381513,59.95,340,59.95,60,59.95,청구
11215,11215-14,84.86,면적 매칭,A14381513,84.86,314,84.86,85,84.86,청구
11215,11215-140,76.49,K-apt 면적정보 없음,,,,76.49,76,76.49,욱현(208-1)
11215,11215-140,84.84,K-apt 면적정보 없음,,,,84.84,85,84.84,욱현(208-1)
11215,11215-141,84.72,K-apt 면적정보 없음,,,,84.72,85,84.72,강변현대하이엘
11215,11215-141,117.92,K-apt 면적정보 없음,,,,117.92,118,117.92,강변현대하이엘
11215,11215-141,130.89,K-apt 면적정보 없음,,,,130.89,131,130.89,강변현대하이엘
11215,11215-141,133.81,K-apt 면적정보 없음,,,,133.81,134,133.81,강변현대하이엘
11215,11215-142,84.3,K-apt 면적정보 없음,,,,84.3,84,84.3,홍익봄마을(102동)
11215,11215-143,76.72,K-apt 면적정보 없음,,,,76.72,77,76.72,그린
11215,11215-143,79,K-apt 면적정보 없음,,,,79,79,79,그린
11215,11215-144,49.65,면적 매칭,A10026162,49.65,24,49.65,50,49.65,상록타워아파트
11215,11215-144,59.4,면적 매칭,A10026162,59.4,74,59.4,59,59.4|59.98|60.86,상록타워아파트
11215,11215-144,59.98,면적 매칭,A10026162,59.98,8,59.4,59,59.4|59.98|60.86,상록타워아파트
11215,11215-144,83.96,면적 매칭,A10026162,83.96,22,83.96,85,83.96|84.6|84.9,상록타워아파트
11215,11215-144,84.6,면적 매칭,A10026162,84.6,22,83.96,85,83.96|84.6|84.9,상록타워아파트
11215,11215-144,84.9,면적 매칭,A10026162,84.9,46,83.96,85,83.96|84.6|84.9,상록타워아파트
11215,11215-146,84.79,K-apt 면적정보 없음,,,,84.79,85,84.79,대영(62-68)
11215,11215-147,73.19,K-apt 면적정보 없음,,,,73.19,73,73.19,에이탑
11215,11215-147,75.32,K-apt 면적정보 없음,,,,75.32,75,75.32,에이탑
11215,11215-157,56.04,K-apt 면적정보 없음,,,,56.04,56,56.04,삼성로얄아파트
11215,11215-16,59.67,면적 매칭,A14381415,59.67,252,59.67,60,59.67,현대3
11215,11215-16,74.92,면적 매칭,A14381415,74.92,168,74.92,75,74.92,현대3
11215,11215-16,84.97,면적 매칭,A14381415,84.97,636,84.97,85,84.97,현대3
11215,11215-17,59.67,면적 매칭,A14381512,59.67,171,59.67,60,59.67,현대5
11215,11215-17,74.88,면적 매칭,A14381512,74.88,114,74.88,75,74.88,현대5
11215,11215-17,83.93,면적 매칭,A14381512,83.93,8,83.93,85,83.93|83.96|84.53|84.56,현대5
11215,11215-17,83.96,면적 매칭,A14381512,83.96,8,83.93,85,83.93|83.96|84.53|84.56,현대5
11215,11215-17,84.53,면적 매칭,A14381512,84.53,136,83.93,85,83.93|83.96|84.53|84.56,현대5
11215,11215-17,84.56,면적 매칭,A14381512,84.56,144,83.93,85,83.93|83.96|84.53|84.56,현대5
11215,11215-174,84.7,K-apt 면적정보 없음,,,,84.7,85,84.7,대영1동
11215,11215-176,84.8,K-apt 면적정보 없음,,,,84.8,85,84.8,삼성로얄
11215,11215-177,70,K-apt 면적정보 없음,,,,70,70,70,도성
11215,11215-178,81.69,K-apt 면적정보 없음,,,,81.69,82,81.69,대성빌라트(552-6)
11215,11215-179,83.93,K-apt 면적정보 없음,,,,83.93,84,83.93,청목파크빌
11215,11215-18,84.92,면적 매칭,A14381510,84.92,349,84.92,85,84.92|84.95,"현대8(801동,802동)"
11215,11215-180,59.78,K-apt 면적정보 없음,,,,59.78,60,59.78,광남캐스빌
11215,11215-182,66.93,K-apt 면적정보 없음,,,,66.93,67,66.93,유림
11215,11215-182,82.9,K-apt 면적정보 없음,,,,82.9,83,82.9,유림
11215,11215-183,46.52,K-apt 면적정보 없음,,,,46.52,47,46.52,구의현대하이엘
11215,11215-183,59.4,K-apt 면적정보 없음,,,,59.4,59,59.4|59.92,구의현대하이엘
11215,11215-183,59.92,K-apt 면적정보 없음,,,,59.4,59,59.4|59.92,구의현대하이엘
11215,11215-183,69.08,K-apt 면적정보 없음,,,,69.08,69,69.08,구의현대하이엘
11215,11215-184,84.95,K-apt 면적정보 없음,,,,84.95,85,84.95,자양강변I-Park
11215,11215-19,226.75,K-apt 면적정보 없음,,,,226.75,227,226.75,현대리버빌
11215,11215-2,59.97,면적 매칭,A14381508,59.97,223,59.97,60,59.97,광장현대9단지
11215,11215-2,84.96,면적 매칭,A14381508,84.96,214,84.96,85,84.96,광장현대9단지
11215,11215-20,133.68,K-apt 면적정보 없음,,,,133.68,134,133.68,워커힐현대빌
11215,11215-21,59.55,면적 매칭,A14381516,59.55,100,59.55,60,59.55|59.76|59.94,현대파크빌
11215,11215-21,59.76,면적 매칭,A14381516,59.76,247,59.55,60,59.55|59.76|59.94,현대파크빌
11215,11215-21,59.94,면적 매칭,A14381516,59.94,25,59.55,60,59.55|59.76|59.94,현대파크빌
11215,11215-21,84.51,면적 매칭,A14381516,84.51,25,84.51,85,84.51|84.81,현대파크빌
11215,11215-21,84.81,면적 매칭,A14381516,84.81,773,84.51,85,84.51|84.81,현대파크빌
11215,11215-22,201.4,K-apt 면적정보 없음,,,,201.4,201,201.4,흥화빌라트
11215,11215-23,163.79,K-apt 면적정보 없음,,,,163.79,164,163.79,광장동현대Ⅰ빌라트
11215,11215-2388,84.67,K-apt 면적정보 없음,,,,84.67,85,84.67|84.98,세림리오빌
11215,11215-2388,84.98,K-apt 면적정보 없음,,,,84.67,85,84.67|84.98,세림리오빌
11215,11215-2388,117.84,K-apt 면적정보 없음,,,,117.84,118,117.84,세림리오빌
11215,11215-2389,47.05,K-apt 면적정보 없음,,,,47.05,47,47.05,태천해오름주상복합
11215,11215-2392,57.31,K-apt 면적정보 없음,,,,57.31,57,57.31,자양힐101동
11215,11215-2392,73.24,K-apt 면적정보 없음,,,,73.24,73,73.24,자양힐101동
11215,11215-2392,82.75,K-apt 면적정보 없음,,,,82.75,83,82.75,자양힐101동
11215,11215-2392,112.32,K-apt 면적정보 없음,,,,112.32,112,112.32,자양힐101동
11215,11215-2399,99.25,K-apt 면적정보 없음,,,,99.25,99,99.25,그레이스홈타운(101동)
11215,11215-2399,101.02,K-apt 면적정보 없음,,,,101.02,101,101.02,그레이스홈타운(101동)
11215,11215-24,84.76,면적 매칭,A14320302,84.76,354,84.76,85,84.76,구의강변우성아파트
11215,11215-2400,107.07,K-apt 면적정보 없음,,,,107.07,107,107.07,그레이스홈타운(102동)
11215,11215-2401,84.64,K-apt 면적정보 없음,,,,84.64,85,84.64|84.66,광진하나플러스
11215,11215-2401,84.66,K-apt 면적정보 없음,,,,84.64,85,84.64|84.66,광진하나플러스
11215,11215-2411,84.98,K-apt 면적정보 없음,,,,84.98,85,84.98,워커힐 팰리스
11215,11215-2411,93.52,K-apt 면적정보 없음,,,,93.52,94,93.52,워커힐 팰리스
11215,11215-2411,116.18,K-apt 면적정보 없음,,,,116.18,116,116.18,워커힐 팰리스
11215,11215-2411,210.83,K-apt 면적정보 없음,,,,210.83,211,210.83,워커힐 팰리스
11215,11215-2413,56.13,K-apt 면적정보 없음,,,,56.13,56,56.13,와이엠프라젠스파
11215,11215-2413,75.31,K-apt 면적정보 없음,,,,75.31,75,75.31,와이엠프라젠스파
11215,11215-2413,125.28,K-apt 면적정보 없음,,,,125.28,125,125.28,와이엠프라젠스파
11215,11215-2419,45.99,K-apt 면적정보 없음,,,,45.99,46,45.99,데쟈뷰아파트
11215,11215-2419,65.93,K-apt 면적정보 없음,,,,65.93,66,65.93,데쟈뷰아파트
11215,11215-2419,81.24,K-apt 면적정보 없음,,,,81.24,81,81.24,데쟈뷰아파트
11215,11215-2426,66.062,K-apt 면적정보 없음,,,,66.062,66,66.062,구의동현진에버빌
11215,11215-2426,84.997,K-apt 면적정보 없음,,,,84.997,85,84.997,구의동현진에버빌
11215,11215-2428,84.63,K-apt 면적정보 없음,,,,84.63,85,84.63,동북아스위트힐아파트
11215,11215-2429,84.61,K-apt 면적정보 없음,,,,84.61,85,84.61|84.65|84.73|84.96,이튼타워리버2차
11215,11215-2429,84.65,K-apt 면적정보 없음,,,,84.61,85,84.61|84.65|84.73|84.96,이튼타워리버2차
11215,11215-2429,84.73,K-apt 면적정보 없음,,,,84.61,85,84.61|84.65|84.73|84.96,이튼타워리버2차
11215,11215-2429,84.96,K-apt 면적정보 없음,,,,84.61,85,84.61|84.65|84.73|84.96,이튼타워리버2차
11215,11215-2430,59.99,K-apt 면적정보 없음,,,,59.99,60,59.99,이튼타워리버1차
11215,11215-2430,84.17,K-apt 면적정보 없음,,,,84.17,84,84.17|84.26|84.33|84.59,이튼타워리버1차
11215,11215-2430,84.26,K-apt 면적정보 없음,,,,84.17,84,84.17|84.26|84.33|84.59,이튼타워리버1차
11215,11215-2430,84.33,K-apt 면적정보 없음,,,,84.17,84,84.17|84.26|84.33|84.59,이튼타워리버1차
11215,11215-2430,84.59,K-apt 면적정보 없음,,,,84.17,84,84.17|84.26|84.33|84.59,이튼타워리버1차
11215,11215-2435,84.84,K-apt 면적정보 없음,,,,84.84,85,84.84,진흥아르미
11215,11215-2438,84.57,K-apt 면적정보 없음,,,,84.57,85,84.57|84.61,한화꿈에그린
11215,11215-2438,84.61,K-apt 면적정보 없음,,,,84.57,85,84.57|84.61,한화꿈에그린
11215,11215-2438,138.68,K-apt 면적정보 없음,,,,138.68,139,138.68|138.85,한화꿈에그린
11215,11215-2438,138.85,K-apt 면적정보 없음,,,,138.68,139,138.68|138.85,한화꿈에그린
11215,11215-2457,84.96,면적 매칭,A14319305,84.96,46,84.96,85,84.96,광진트라팰리스
11215,11215-2457,119.11,면적 매칭,A14319305,119.11,46,119.11,119,119.11,광진트라팰리스
11215,11215-2457,153.79,면적 매칭,A14319305,153.79,56,153.79,154,153.79,광진트라팰리스
11215,11215-2457,169.53,면적 매칭,A14319305,169.53,56,169.53,170,169.53,광진트라팰리스
11215,11215-2464,84.85,K-apt 면적정보 없음,,,,84.85,85,84.85,현대13차폴라트리움
11215,11215-2464,154.92,K-apt 면적정보 없음,,,,154.92,155,154.92,현대13차폴라트리움
11215,11215-2467,84.9,K-apt 면적정보 없음,,,,84.9,85,84.9|84.92|84.93,구의현대홈시티
11215,11215-2467,84.92,K-apt 면적정보 없음,,,,84.9,85,84.9|84.92|84.93,구의현대홈시티
11215,11215-2467,84.93,K-apt 면적정보 없음,,,,84.9,85,84.9|84.92|84.93,구의현대홈시티
11215,11215-2471,58.24,K-apt 면적정보 없음,,,,58.24,58,58.24,브라운스톤
11215,11215-2471,65.09,K-apt 면적정보 없음,,,,65.09,65,65.09,브라운스톤
11215,11215-2471,78.44,K-apt 면적정보 없음,,,,78.44,78,78.44,브라운스톤
11215,11215-2471,84.99,K-apt 면적정보 없음,,,,84.99,85,84.99,브라운스톤
11215,11215-2478,96.98,면적 매칭,A14319012,96.98,66,96.98,97,96.98,더샵스타시티
11215,11215-2478,100.29,면적 매칭,A14319012,100.29,15,100.29,100,100.29|100.32,더샵스타시티
11215,11215-2478,100.32,면적 매칭,A14319012,100.32,163,100.29,100,100.29|100.32,더샵스타시티
11215,11215-2478,110.92,면적 매칭,A14319012,110.92,15,110.34,111,110.34|110.92,더샵스타시티
11215,11215-2478,119.41,면적 매칭,A14319012,119.41,161,119.41,119,119.41,더샵스타시티
11215,11215-2478,127.95,면적 매칭,A14319012,127.95,112,127.95,128,127.95,더샵스타시티
11215,11215-2478,131.37,면적 매칭,A14319012,131.37,10,131.37,131,131.37,더샵스타시티
11215,11215-2478,135.61,면적 매칭,A14319012,135.61,30,135.61,136,135.61,더샵스타시티
11215,11215-2478,139.54,면적 매칭,A14319012,139.54,128,139.54,140,139.54|139.6,더샵스타시티
11215,11215-2478,139.6,면적 매칭,A14319012,139.6,163,139.54,140,139.54|139.6,더샵스타시티
11215,11215-2478,163.53,면적 매칭,A14319012,163.53,265,163.53,164,163.53,더샵스타시티
11215,11215-2478,177.97,면적 매칭,A14319012,177.97,30,177.97,178,177.97,더샵스타시티
11215,11215-2478,193.58,면적 매칭,A14319012,193.58,7,193.58,194,193.58,더샵스타시티
11215,11215-2478,243.94,면적 매칭,A14319012,243.94,4,243.94,244,243.94,더샵스타시티
11215,11215-2484,84.96,면적 매칭,A14319306,84.96,128,84.96,85,84.96|84.98,이튼타워리버3차
11215,11215-2484,84.98,면적 매칭,A14319306,84.98,41,84.96,85,84.96|84.98,이튼타워리버3차
11215,11215-2484,122.69,면적 매칭,A14319306,122.69,44,122.69,123,122.69,이튼타워리버3차
11215,11215-2484,126.65,면적 매칭,A14319306,126.65,2,126.54,127,126.54|126.65,이튼타워리버3차
11215,11215-2484,137.71,면적 매칭,A14319306,137.71,44,137.71,138,137.71,이튼타워리버3차
11215,11215-2487,83.43,K-apt 면적정보 없음,,,,83.43,83,83.43,웰빙
11215,11215-25,84.75,면적 매칭,A14383205,84.75,216,84.75,85,84.75|84.86|84.88|84.91,구의현대2단지
11215,11215-25,84.86,면적 매칭,A14383205,84.86,216,84.75,85,84.75|84.86|84.88|84.91,구의현대2단지
11215,11215-25,84.88,면적 매칭,A14383205,84.88,216,84.75,85,84.75|84.86|84.88|84.91,구의현대2단지
11215,11215-25,84.91,면적 매칭,A14383205,84.91,958,84.75,85,84.75|84.86|84.88|84.91,구의현대2단지
11215,11215-2500,116.36,K-apt 면적정보 없음,,,,116.36,116,116.36,아차산인앤인W클래스101동
11215,11215-2500,118.81,K-apt 면적정보 없음,,,,118.81,119,118.81,아차산인앤인W클래스101동
11215,11215-2502,147.59,K-apt 면적정보 없음,,,,147.59,148,147.59,아차산인앤인W클래스102동
11215,11215-2530,77.82,K-apt 면적정보 없음,,,,77.82,78,77.82,삼성홈타운
11215,11215-2530,79.39,K-apt 면적정보 없음,,,,79.39,79,79.39,삼성홈타운
11215,11215-2535,84.46,면적 매칭,A14380605,84.46,12,84.46,85,84.46|84.55|84.69|84.78,신동아파밀리에
11215,11215-2535,84.55,면적 매칭,A14380605,84.55,65,84.46,85,84.46|84.55|84.69|84.78,신동아파밀리에
11215,11215-2535,84.69,면적 매칭,A14380605,84.69,111,84.46,85,84.46|84.55|84.69|84.78,신동아파밀리에
11215,11215-2535,84.78,면적 매칭,A14380605,84.78,114,84.46,85,84.46|84.55|84.69|84.78,신동아파밀리에
11215,11215-2567,66.09,K-apt 면적정보 없음,,,,66.09,66,66.09,삼보글로벌102동
11215,11215-2575,73.56,K-apt 면적정보 없음,,,,73.56,74,73.56,광진동양파라곤2단지
11215,11215-2575,75.21,K-apt 면적정보 없음,,,,75.21,75,75.21,광진동양파라곤2단지
11215,11215-2576,84.87,K-apt 면적정보 없음,,,,84.87,85,84.87|84.94|84.98,광진동양파라곤1단지
11215,11215-2576,84.94,K-apt 면적정보 없음,,,,84.87,85,84.87|84.94|84.98,광진동양파라곤1단지
11215,11215-2576,84.98,K-apt 면적정보 없음,,,,84.87,85,84.87|84.94|84.98,광진동양파라곤1단지
11215,11215-2576,124.65,K-apt 면적정보 없음,,,,124.65,125,124.65,광진동양파라곤1단지
11215,11215-2576,127.56,K-apt 면적정보 없음,,,,127.56,128,127.56,광진동양파라곤1단지
11215,11215-2579,83.61,K-apt 면적정보 없음,,,,83.61,84,83.61,동북아스위트힐(리버리치빌)
11215,11215-2582,147.59,K-apt 면적정보 없음,,,,147.59,148,147.59,파르네빌
