sgg_cd,apt_seq,apt_nm,road_key,fail_reason
11530,11530-1407,(807-37),구로동로12길 4-14,K-apt 마스터에 없음
11530,11530-1408,807-41,구로동로12길 4-8,K-apt 마스터에 없음
11530,11530-143,미래하이츠,남부순환로107길 12,K-apt 마스터에 없음
11530,11530-144,동도아르떼빌,가마산로27길 34,K-apt 마스터에 없음
11530,11530-145,순영웰라이빌1차,가마산로27길 24,K-apt 마스터에 없음
11530,11530-147,대림아르빌,도림천로12길 6,K-apt 마스터에 없음
11530,11530-149,성삼하이츠,구로중앙로18길 56,K-apt 마스터에 없음
11530,11530-151,대림e-편한세상6,경인로59길 7,K-apt 마스터에 없음
11530,11530-155,예인,중앙로15길 84,K-apt 마스터에 없음
11530,11530-16,성락,도림로20길 30,K-apt 마스터에 없음
11530,11530-160,호수2차B동,오리로22가길 34,K-apt 마스터에 없음
11530,11530-161,보람쉬움,디지털로 318,K-apt 마스터에 없음
11530,11530-162,아스타빌,가마산로27길 66,K-apt 마스터에 없음
11530,11530-164,한가람,경인로22길 62,K-apt 마스터에 없음
11530,11530-165,목화수목원102동,경인로2길 42,K-apt 마스터에 없음
11530,11530-166,예주유니츠,중앙로14길 7,K-apt 마스터에 없음
11530,11530-167,삼명,경서로1길 14,K-apt 마스터에 없음
11530,11530-169,예원아파트,새말로16길 56,K-apt 마스터에 없음
11530,11530-1694,진성,중앙로15길 88,K-apt 마스터에 없음
11530,11530-170,효성,구로중앙로28다길 24,K-apt 마스터에 없음
11530,11530-172,골드마인(가동),가마산로20다길 41,K-apt 마스터에 없음
11530,11530-173,골드마인(나동),가마산로20다길 45,K-apt 마스터에 없음
11530,11530-174,한일퍼스트빌(415-37),구로동로35길 30,K-apt 마스터에 없음
11530,11530-176,우민늘푸른,도림로20길 50,K-apt 마스터에 없음
11530,11530-178,해피그린(171-31),고척로60길 26,K-apt 마스터에 없음
11530,11530-185,제일아파트,개봉로3길 51,K-apt 마스터에 없음
11530,11530-186,태경하이빌,개봉로1길 46,K-apt 마스터에 없음
11530,11530-187,화신,고척로27길 76,K-apt 마스터에 없음
11530,11530-188,오류그린,고척로3길 112,K-apt 마스터에 없음
11530,11530-189,우창굿모닝,오리로13길 105,K-apt 마스터에 없음
11530,11530-19,신안타워,구로중앙로 68,K-apt 마스터에 없음
11530,11530-192,두양그린A동,부일로1길 136-3,K-apt 마스터에 없음
11530,11530-21,영화참마음,구일로8길 79,K-apt 마스터에 없음
11530,11530-223,왕궁,개봉로1길 22,K-apt 마스터에 없음
11530,11530-232,우진체리쉬,구로중앙로18길 53,K-apt 마스터에 없음
11530,11530-236,개봉동상우,남부순환로97길 74,K-apt 마스터에 없음
11530,11530-239,수정,부일로 985,K-apt 마스터에 없음
11530,11530-241,온수동,부일로1다길 16-8,K-apt 마스터에 없음
11530,11530-242,한백고은,고척로 19,K-apt 마스터에 없음
11530,11530-244,현암B동,도림로 16-8,K-apt 마스터에 없음
11530,11530-245,800-19,도림로 14-3,K-apt 마스터에 없음
11530,11530-248,(800-29),도림로6길 7,K-apt 마스터에 없음
11530,11530-25,우원그린빌,구로중앙로28다길 22,K-apt 마스터에 없음
11530,11530-254,(716-22)우진빌라C,구로동로15길 5-9,K-apt 마스터에 없음
11530,11530-257,(717-5)미래빌라,구로동로15길 5-8,K-apt 마스터에 없음
11530,11530-263,(717-21)경원주택2동,구로동로15길 13-6,K-apt 마스터에 없음
11530,11530-265,(717-23)함양주택,구로동로15길 13-10,K-apt 마스터에 없음
11530,11530-270,(718-10)옥천빌라,구로동로13길 30,K-apt 마스터에 없음
11530,11530-272,(718-12)부국주택,구로동로15길 21-8,K-apt 마스터에 없음
11530,11530-275,(718-18)삼성빌라트,구로동로15길 27,K-apt 마스터에 없음
11530,11530-276,(718-22),구로동로13길 34-8,K-apt 마스터에 없음
11530,11530-28,일신건영,새말로9길 22,K-apt 마스터에 없음
11530,11530-281,남촌홈타운(730-2),구로동로28길 64-12,K-apt 마스터에 없음
11530,11530-283,청우아트빌리지(738-39),구로동로14길 2-9,K-apt 마스터에 없음
11530,11530-286,(739-19),구로동로20길 28-3,K-apt 마스터에 없음
11530,11530-293,(740-7),구로동로12길 49,K-apt 마스터에 없음
11530,11530-294,청우아트빌라3차,구로동로12길 45,K-apt 마스터에 없음
11530,11530-299,(740-24),구로동로12길 59-16,K-apt 마스터에 없음
11530,11530-302,궁전아트빌라,구로동로12길 59-8,K-apt 마스터에 없음
11530,11530-311,안정빌라,구로동로12길 59-14,K-apt 마스터에 없음
11530,11530-3137,수영힐(나동),고척로 95-6,K-apt 마스터에 없음
11530,11530-314,(742-57),구로동로22길 57,K-apt 마스터에 없음
11530,11530-3146,이좋은집,경인로20나길 30,K-apt 마스터에 없음
11530,11530-3148,우림필유,서해안로 2368,K-apt 마스터에 없음
11530,11530-3149,은하수수목원,경인로2길 29,K-apt 마스터에 없음
11530,11530-3183,서원빌라,디지털로27라길 32-5,K-apt 마스터에 없음
11530,11530-3208,강남그린,오리로20길 28,K-apt 마스터에 없음
11530,11530-3215,다청림(104동),오리로20길 47,K-apt 마스터에 없음
11530,11530-3224,오류동휘버스,고척로18길 77,K-apt 마스터에 없음
11530,11530-3229,구로에스케이뷰,새말로 25,K-apt 마스터에 없음
11530,11530-3233,신도림팰러티움,경인로 584,K-apt 마스터에 없음
11530,11530-325,(743-10),구로동로8길 65,K-apt 마스터에 없음
11530,11530-3253,다청림(107동),오리로20길 44,K-apt 마스터에 없음
11530,11530-3262,우남푸르미아,부일로 927,K-apt 마스터에 없음
11530,11530-3263,은하수수목원2차(101동),경인로2길 34,K-apt 마스터에 없음
11530,11530-3264,은하수수목원2차(102동),경인로2길 30,K-apt 마스터에 없음
11530,11530-3268,초롱타운,구로동로43길 44-6,K-apt 마스터에 없음
11530,11530-3270,덕영드림,구로중앙로34길 17,K-apt 마스터에 없음
11530,11530-3276,뉴파인,오리로21길 90,K-apt 마스터에 없음
11530,11530-328,(743-19),구로동로20길 41-4,K-apt 마스터에 없음
11530,11530-3283,한신휴플러스(1280-1),디지털로31길 119,K-apt 마스터에 없음
11530,11530-3287,동보수목원,연동로13길 18-46,K-apt 마스터에 없음
11530,11530-3288,케어빌(98-8),구로중앙로18길 27,K-apt 마스터에 없음
11530,11530-3289,근상프리즘,구일로 168,K-apt 마스터에 없음
11530,11530-3291,신도림3차푸르지오,경인로 619-3,K-apt 마스터에 없음
11530,11530-33,한국현대,구일로8길 107,K-apt 마스터에 없음
11530,11530-3308,일동행복세상,가마산로19길 30,K-apt 마스터에 없음
11530,11530-331,(743-26),구로동로20길 41-15,K-apt 마스터에 없음
11530,11530-3311,유한수목원,경인로2길 51,K-apt 마스터에 없음
11530,11530-3319,우성에비뉴,디지털로32가길 26,K-apt 마스터에 없음
11530,11530-332,(743-27),구로동로22길 52-2,K-apt 마스터에 없음
11530,11530-3327,더메디치,오리로13길 76,K-apt 마스터에 없음
11530,11530-333,(743-31),구로동로20길 37-15,K-apt 마스터에 없음
11530,11530-3343,신도림2차푸르지오,경인로67길 23,K-apt 마스터에 없음
11530,11530-3348,늘푸른주상복합,구로중앙로28다길 30,K-apt 마스터에 없음
11530,11530-3359,서해그랑블,오리로13길 90-3,K-apt 마스터에 없음
11530,11530-3362,리치안풍산,부일로1길 126,K-apt 마스터에 없음
11530,11530-337,(743-35),구로동로20길 41-9,K-apt 마스터에 없음
11530,11530-3371,대림역경남아너스빌,구로중앙로8길 41-23,K-apt 마스터에 없음
11530,11530-3372,동보수목원(16-36),연동로13길 18-38,K-apt 마스터에 없음
11530,11530-3374,대명하이빌102동,오리로20길 26-10,K-apt 마스터에 없음
11530,11530-3375,대명하이빌101동,오리로20길 26-8,K-apt 마스터에 없음
11530,11530-3386,고척LIG리가2차,중앙로12길 17-8,K-apt 마스터에 없음
11530,11530-3397,SR친오애,가마산로 286,K-apt 마스터에 없음
11530,11530-34,한스타워,공원로 34,K-apt 마스터에 없음
11530,11530-3402,아이에스빌리브,부일로9길 133,K-apt 마스터에 없음
11530,11530-341,(743-39),구로동로20길 41-1,K-apt 마스터에 없음
11530,11530-3416,다울숲,가마산로20다길 46,K-apt 마스터에 없음
11530,11530-343,(743-52),구로동로20길 37-13,K-apt 마스터에 없음
11530,11530-3438,하나세인스톤1차,구로중앙로28다길 16,K-apt 마스터에 없음
11530,11530-344,(743-55),구로동로22길 48,K-apt 마스터에 없음
11530,11530-347,(744-3),구로동로8길 51,K-apt 마스터에 없음
11530,11530-3499,하나세인스톤3차,공원로6길 16-22,K-apt 마스터에 없음
11530,11530-3509,구로지웰,구로동로28길 42,K-apt 마스터에 없음
11530,11530-353,(744-15),구로동로18길 35-7,K-apt 마스터에 없음
11530,11530-3536,하나세인스톤2차,가마산로 284,K-apt 마스터에 없음
11530,11530-355,(744-18),구로동로20길 46-4,K-apt 마스터에 없음
11530,11530-356,(744-19),구로동로20길 42-2,K-apt 마스터에 없음
11530,11530-3583,종인아네스트,공원로7길 11,K-apt 마스터에 없음
11530,11530-359,(744-45),구로동로18길 29-5,K-apt 마스터에 없음
11530,11530-3600,신도림로제리움,공원로8길 36,K-apt 마스터에 없음
11530,11530-3601,비즈트위트레인보우,공원로6길 25,K-apt 마스터에 없음
11530,11530-3618,다청림101동(143-1),오리로22나길 16-9,K-apt 마스터에 없음
11530,11530-363,번영빌라,구로동로18길 38-8,K-apt 마스터에 없음
11530,11530-3641,대림역와이즈플레이스,가마산로 268,K-apt 마스터에 없음
11530,11530-365,(745-14),구로동로18길 30-6,K-apt 마스터에 없음
11530,11530-3652,비즈트위트그린,구로중앙로18길 23,K-apt 마스터에 없음
11530,11530-366,(745-15),구로동로18길 30-5,K-apt 마스터에 없음
11530,11530-3660,비즈트위트블루,공원로 15-12,K-apt 마스터에 없음
11530,11530-368,보성,구로동로18길 34-7,K-apt 마스터에 없음
11530,11530-3689,양지쉐르빌아파트,서해안로 2283,K-apt 마스터에 없음
11530,11530-37,현대로얄,가마산로 97,K-apt 마스터에 없음
11530,11530-3700,그린플러스구로해담채2,가마산로27길 11-7,K-apt 마스터에 없음
11530,11530-372,(745-40),구로동로12길 16-9,K-apt 마스터에 없음
11530,11530-3725,다청림,서해안로 2281,K-apt 마스터에 없음
11530,11530-373,(745-43),구로동로8길 29,K-apt 마스터에 없음
11530,11530-3730,비즈트위트오렌지,공원로6가길 8,K-apt 마스터에 없음
11530,11530-3734,다청림(356),서해안로 2275,K-apt 마스터에 없음
11530,11530-3740,대명그린(아),부일로13길 66-5,K-apt 마스터에 없음
11530,11530-375,(745-57),구로동로12길 16-12,K-apt 마스터에 없음
11530,11530-376,(745-60),구로동로12길 4-3,K-apt 마스터에 없음
11530,11530-3762,로제리움2차,가마산로26길 5,K-apt 마스터에 없음
11530,11530-3783,해담채3,가마산로27길 11-15,K-apt 마스터에 없음
11530,11530-3798,개봉푸르지오,남부순환로 775,후보 2개 이상(모호)
11530,11530-3799,썬앤빌,경인로19가길 40,K-apt 마스터에 없음
11530,11530-380,송림빌라,구로동로12길 4-11,K-apt 마스터에 없음
11530,11530-3802,코원,구로중앙로18길 59,K-apt 마스터에 없음
11530,11530-3818,포스시티,경인로20길 6,K-apt 마스터에 없음
11530,11530-3822,LIPe-푸른아파트,개봉로17아길 41-13,K-apt 마스터에 없음
11530,11530-387,(746-14),구로동로8길 22,K-apt 마스터에 없음
11530,11530-3900,다청림시티,부일로1길 26-12,K-apt 마스터에 없음
11530,11530-391,삼호빌라,구로동로18길 44-9,K-apt 마스터에 없음
11530,11530-393,(747-26),도림로3길 35-6,K-apt 마스터에 없음
11530,11530-394,(747-33),구로동로18길 44-15,K-apt 마스터에 없음
11530,11530-395,(747-34),도림로3길 35-5,K-apt 마스터에 없음
11530,11530-3957,대림역포스큐,공원로 11,K-apt 마스터에 없음
11530,11530-396,(747-35),도림로3길 35-3,K-apt 마스터에 없음
11530,11530-397,(747-51),구로동로8길 18-9,K-apt 마스터에 없음
11530,11530-3973,비즈트위트레드,가마산로 285,K-apt 마스터에 없음
11530,11530-399,(747-53),구로동로18길 44-17,K-apt 마스터에 없음
11530,11530-40,현대의보아파트,구일로8길 121,K-apt 마스터에 없음
11530,11530-4009,오류동역솔리스타,경인로20나길 63,K-apt 마스터에 없음
11530,11530-4014,파인마루오피스텔,구로중앙로18길 17,K-apt 마스터에 없음
11530,11530-403,(748-20),구로동로18길 56-9,K-apt 마스터에 없음
11530,11530-404,은진빌라(748-24),구로동로18길 62-12,K-apt 마스터에 없음
11530,11530-406,(748-32),구로동로18길 56-27,K-apt 마스터에 없음
11530,11530-41,현대파크빌,공원로 41,K-apt 마스터에 없음
11530,11530-410,(749-1),구로동로20길 56,K-apt 마스터에 없음
11530,11530-414,(749-8),구로동로20길 58-6,K-apt 마스터에 없음
11530,11530-419,(749-29),구로동로20길 58-8,K-apt 마스터에 없음
11530,11530-42,희훈타워빌,공원로 63,K-apt 마스터에 없음
11530,11530-4223,한양아이클래스구로,개봉로23가길 10,K-apt 마스터에 없음
11530,11530-425,(749-46),구로동로20길 64-2,K-apt 마스터에 없음
11530,11530-4297,신도림 아르디에,경인로66길 19,K-apt 마스터에 없음
11530,11530-431,(750-8),구로동로20길 52-12,K-apt 마스터에 없음
11530,11530-4316,마인드에코프라움,구로중앙로18길 11,K-apt 마스터에 없음
11530,11530-434,(751-3),구로동로8길 62-12,K-apt 마스터에 없음
11530,11530-435,(751-4),구로동로8길 62-14,K-apt 마스터에 없음
11530,11530-44,뉴홍현솔레디움,구로동로42길 77,K-apt 마스터에 없음
11530,11530-4404,M센트럴뷰,구로동로42길 9,K-apt 마스터에 없음
11530,11530-4408,루체비스타,고척로 5,K-apt 마스터에 없음
11530,11530-4422,승윤노블리안,구일로2길 29,K-apt 마스터에 없음
11530,11530-446,(752-10),구로동로22길 70-9,K-apt 마스터에 없음
11530,11530-4466,오류동삼전솔하임,경인로 187,K-apt 마스터에 없음
11530,11530-449,(752-15),구로동로22길 76-10,K-apt 마스터에 없음
11530,11530-450,(752-17),구로동로22길 76-6,K-apt 마스터에 없음
11530,11530-451,(752-19),구로동로22길 76-4,K-apt 마스터에 없음
11530,11530-454,(752-37),구로동로8길 70-21,K-apt 마스터에 없음
11530,11530-459,(768-2),구로동로22길 78-7,K-apt 마스터에 없음
11530,11530-46,효성,남부순환로 1299,K-apt 마스터에 없음
11530,11530-461,(770-8),구로동로22길 88-14,K-apt 마스터에 없음
11530,11530-4660,더헤리츠,경서로 17,K-apt 마스터에 없음
11530,11530-4683,신영지웰에스테이트개봉역,개봉로24길 46,K-apt 마스터에 없음
11530,11530-47,개봉청구,고척로40길 19,K-apt 마스터에 없음
11530,11530-472,(770-54),구로동로22길 78-15,K-apt 마스터에 없음
11530,11530-481,구로궁전빌리지(771-42),구로동로18길 57,K-apt 마스터에 없음
11530,11530-482,(777-3)두암호은리버빌,디지털로27라길 64,K-apt 마스터에 없음
11530,11530-483,(779-2),디지털로27라길 67,K-apt 마스터에 없음
11530,11530-484,(779-3),디지털로27라길 65,K-apt 마스터에 없음
11530,11530-485,(779-13),도림로14길 7-4,K-apt 마스터에 없음
11530,11530-487,(779-26),도림로14길 13,K-apt 마스터에 없음
11530,11530-489,경성아파트,도림로 44-9,K-apt 마스터에 없음
11530,11530-490,경성B,도림로 44-11,K-apt 마스터에 없음
11530,11530-493,미성빌라트,도림로12길 15-11,K-apt 마스터에 없음
11530,11530-497,(780-41),디지털로27라길 55,K-apt 마스터에 없음
11530,11530-50,그랜드,고척로27바길 47,K-apt 마스터에 없음
11530,11530-500,(780-48),도림로12길 5-8,K-apt 마스터에 없음
